;date;driver;distance;driverLoc
1371;2020-10-27;2158.0;99.82;2495
1372;2020-10-27;10124.0;62.63;2489
1373;2020-10-27;10228.0;92.58;2489
1374;2020-10-27;14340.0;215.12;2493
1375;2020-10-27;14347.0;183.00;2493
1376;2020-10-27;14411.0;110.59;2489
1377;2020-10-27;14417.0;121.29;2491
1378;2020-10-27;15017.0;97.87;2489
1379;2020-10-27;15070.0;121.29;2491
1380;2020-10-27;15076.0;118.02;2490
1381;2020-10-27;15083.0;104.90;2490
1382;2020-10-27;15102.0;54.39;2494
1383;2020-10-27;15107.0;123.51;2491
1384;2020-10-27;15110.0;108.38;2489
1385;2020-10-27;15112.0;203.38;2490
1386;2020-10-27;15138.0;118.97;2489
1387;2020-10-27;15143.0;110.23;2491
1388;2020-10-27;15150.0;375.35;2492
1389;2020-10-27;15151.0;86.39;2489
1390;2020-10-27;15161.0;41.17;2491
1391;2020-10-27;15162.0;79.81;2489
1392;2020-10-27;15173.0;170.35;2490
1393;2020-10-27;15176.0;121.29;2491
1394;2020-10-27;15213.0;70.22;2489
1395;2020-10-27;15217.0;331.35;2492
1396;2020-10-27;15223.0;115.77;2489
1397;2020-10-27;15228.0;78.94;2489
1398;2020-10-27;15243.0;110.23;2491
1399;2020-10-27;15245.0;151.40;2491
1400;2020-10-27;15246.0;91.21;2489
1401;2020-10-27;15277.0;104.42;2490
1402;2020-10-27;15305.0;86.39;2489
1403;2020-10-27;15343.0;641.02;2492
1404;2020-10-27;15346.0;81.56;2489
1405;2020-10-27;15347.0;83.32;2489
1406;2020-10-27;15358.0;117.14;2491
1407;2020-10-27;15369.0;151.05;2490
1408;2020-10-27;15376.0;62.63;2489
1409;2020-10-27;15377.0;43.55;2489
1410;2020-10-27;15383.0;125.32;2491
1411;2020-10-27;15392.0;426.71;2492
1412;2020-10-27;15401.0;97.71;2489
1413;2020-10-27;15405.0;90.48;2489
1414;2020-10-27;15408.0;369.49;2492
1415;2020-10-27;15409.0;88.25;2491
1416;2020-10-27;15414.0;359.55;2492
1417;2020-10-27;15421.0;96.61;2495
1418;2020-10-27;15422.0;115.04;2489
1419;2020-10-27;15423.0;131.15;2490
1420;2020-10-27;15428.0;116.12;2489
1421;2020-10-27;15431.0;69.06;2491
1422;2020-10-27;15432.0;117.65;2489
1423;2020-10-27;15435.0;104.48;2489
1424;2020-10-27;15436.0;97.87;2489
1425;2020-10-27;15438.0;69.44;2489
1426;2020-10-27;15450.0;161.34;2493
1427;2020-10-27;15457.0;435.81;2492
1428;2020-10-27;15459.0;144.35;2490
1429;2020-10-27;15460.0;121.29;2491
1430;2020-10-27;15467.0;57.23;2494
1431;2020-10-27;15476.0;222.97;2493
1432;2020-10-27;15479.0;183.00;2493
1433;2020-10-27;15486.0;118.02;2490
1434;2020-10-27;15488.0;166.61;2490
1435;2020-10-27;15507.0;28.13;2494
1436;2020-10-27;15515.0;93.12;2489
1437;2020-10-27;15516.0;80.12;2491
1438;2020-10-27;15521.0;80.37;2489
1439;2020-10-27;15526.0;126.36;2495
1440;2020-10-27;15535.0;152.01;2495
1441;2020-10-27;15539.0;370.10;2492
1442;2020-10-27;15542.0;75.53;2489
1443;2020-10-27;15547.0;506.65;2492
1444;2020-10-27;15550.0;128.03;2495
1445;2020-10-27;15553.0;368.86;2492
1446;2020-10-27;15555.0;137.61;2489
1447;2020-10-27;15558.0;127.46;2490
1448;2020-10-27;15559.0;122.25;2489
1449;2020-10-27;15560.0;180.49;2496
1450;2020-10-27;15562.0;539.44;2492
1451;2020-10-27;15566.0;193.56;2495
1452;2020-10-27;15568.0;140.93;2495
1453;2020-10-27;15578.0;308.10;2492
1454;2020-10-27;15580.0;79.81;2489
1455;2020-10-27;15582.0;99.82;2495
1456;2020-10-27;15588.0;326.18;2495
1457;2020-10-27;15589.0;51.25;2494
1458;2020-10-27;15598.0;117.69;2493
1459;2020-10-27;15605.0;106.08;2495
1460;2020-10-27;15606.0;96.61;2495
1461;2020-10-27;15607.0;88.39;2489
1462;2020-10-27;15611.0;149.18;2491
1463;2020-10-27;15612.0;157.10;2495
1464;2020-10-27;15614.0;230.04;2492
1465;2020-10-27;15615.0;139.07;2493
1466;2020-10-27;7000007.0;82.34;2491
1467;2020-10-27;7000008.0;94.35;2495
1468;2020-10-27;7000011.0;161.34;2493
1469;2020-10-27;7000013.0;227.86;2496
1470;2020-10-27;7000018.0;161.34;2493
1471;2020-10-27;7000026.0;174.63;2490
1472;2020-10-27;7000029.0;104.42;2490
1473;2020-10-27;7000030.0;121.06;2489
1474;2020-10-27;7000031.0;82.34;2491
1475;2020-10-27;7000032.0;357.72;2492
1476;2020-10-27;7000041.0;380.00;2492
1477;2020-10-27;7000042.0;141.41;2491
1478;2020-10-27;7000045.0;161.34;2493
1479;2020-10-27;7000052.0;117.65;2491
1480;2020-10-27;7000053.0;115.77;2489
1481;2020-10-27;7000054.0;146.66;2496
1482;2020-10-27;7000056.0;148.87;2495
1483;2020-10-27;7000062.0;50.27;2494
1484;2020-10-27;7000063.0;119.86;2491
1485;2020-10-27;7000065.0;133.28;2490
1486;2020-10-27;7000066.0;131.95;2490
1487;2020-10-27;7000067.0;195.83;2496
1488;2020-10-27;7000069.0;119.86;2491
1489;2020-10-28;1.0;869.34;2496
1490;2020-10-28;2001.0;143.78;2495
1491;2020-10-28;2006.0;193.84;2496
1492;2020-10-28;2019.0;147.44;2496
1493;2020-10-28;2022.0;187.65;2496
1494;2020-10-28;2023.0;143.36;2496
1495;2020-10-28;2026.0;177.28;2496
1496;2020-10-28;2040.0;194.72;2496
1497;2020-10-28;2047.0;140.35;2496
1498;2020-10-28;2057.0;116.14;2496
1499;2020-10-28;2068.0;116.52;2496
1500;2020-10-28;2072.0;121.33;2496
1501;2020-10-28;2120.0;151.68;2495
1502;2020-10-28;2149.0;170.00;2495
1503;2020-10-28;2158.0;176.92;2495
1504;2020-10-28;2167.0;223.55;2495
1505;2020-10-28;10124.0;100.96;2489
1506;2020-10-28;10228.0;104.00;2489
1507;2020-10-28;14340.0;194.99;2493
1508;2020-10-28;14347.0;220.51;2493
1509;2020-10-28;14411.0;70.38;2489
1510;2020-10-28;14417.0;131.60;2491
1511;2020-10-28;15017.0;112.41;2489
1512;2020-10-28;15062.0;113.71;2490
1513;2020-10-28;15070.0;175.99;2491
1514;2020-10-28;15076.0;83.61;2490
1515;2020-10-28;15083.0;140.82;2490
1516;2020-10-28;15102.0;37.92;2494
1517;2020-10-28;15107.0;195.46;2491
1518;2020-10-28;15110.0;104.00;2489
1519;2020-10-28;15112.0;115.84;2490
1520;2020-10-28;15138.0;120.91;2489
1521;2020-10-28;15143.0;196.89;2491
1522;2020-10-28;15150.0;327.89;2492
1523;2020-10-28;15151.0;141.58;2489
1524;2020-10-28;15161.0;113.34;2491
1525;2020-10-28;15162.0;24.78;2489
1526;2020-10-28;15173.0;177.03;2490
1527;2020-10-28;15176.0;121.02;2491
1528;2020-10-28;15213.0;136.84;2489
1529;2020-10-28;15217.0;366.38;2492
1530;2020-10-28;15223.0;123.03;2489
1531;2020-10-28;15228.0;82.15;2489
1532;2020-10-28;15243.0;157.38;2491
1533;2020-10-28;15245.0;136.39;2491
1534;2020-10-28;15246.0;80.07;2489
1535;2020-10-28;15274.0;121.06;2489
1536;2020-10-28;15277.0;179.53;2490
1537;2020-10-28;15305.0;93.56;2489
1538;2020-10-28;15343.0;476.24;2492
1539;2020-10-28;15346.0;76.65;2489
1540;2020-10-28;15347.0;95.68;2489
1541;2020-10-28;15358.0;100.78;2491
1542;2020-10-28;15369.0;155.57;2490
1543;2020-10-28;15376.0;65.96;2489
1544;2020-10-28;15377.0;84.19;2489
1545;2020-10-28;15383.0;144.24;2491
1546;2020-10-28;15392.0;356.78;2492
1547;2020-10-28;15401.0;82.15;2489
1548;2020-10-28;15405.0;123.10;2489
1549;2020-10-28;15408.0;350.50;2492
1550;2020-10-28;15409.0;127.27;2491
1551;2020-10-28;15414.0;419.00;2492
1552;2020-10-28;15421.0;354.09;2495
1553;2020-10-28;15422.0;115.77;2489
1554;2020-10-28;15423.0;137.53;2490
1555;2020-10-28;15428.0;65.91;2489
1556;2020-10-28;15431.0;77.04;2491
1557;2020-10-28;15432.0;123.10;2489
1558;2020-10-28;15435.0;102.82;2489
1559;2020-10-28;15436.0;83.58;2489
1560;2020-10-28;15438.0;84.23;2489
1561;2020-10-28;15450.0;199.36;2493
1562;2020-10-28;15457.0;315.40;2492
1563;2020-10-28;15459.0;150.29;2490
1564;2020-10-28;15460.0;110.99;2491
1565;2020-10-28;15467.0;42.48;2494
1566;2020-10-28;15476.0;191.06;2493
1567;2020-10-28;15479.0;192.77;2493
1568;2020-10-28;15486.0;117.30;2490
1569;2020-10-28;15488.0;97.65;2490
1570;2020-10-28;15507.0;85.75;2494
1571;2020-10-28;15515.0;32.49;2489
1572;2020-10-28;15516.0;127.27;2491
1573;2020-10-28;15521.0;72.47;2489
1574;2020-10-28;15526.0;167.90;2495
1575;2020-10-28;15535.0;236.12;2495
1576;2020-10-28;15539.0;390.54;2492
1577;2020-10-28;15542.0;76.86;2489
1578;2020-10-28;15547.0;404.11;2492
1579;2020-10-28;15550.0;131.04;2495
1580;2020-10-28;15553.0;298.95;2492
1581;2020-10-28;15555.0;78.94;2489
1582;2020-10-28;15558.0;71.80;2490
1583;2020-10-28;15559.0;115.77;2489
1584;2020-10-28;15560.0;147.20;2496
1585;2020-10-28;15562.0;439.11;2492
1586;2020-10-28;15566.0;233.22;2495
1587;2020-10-28;15568.0;228.07;2495
1588;2020-10-28;15578.0;314.76;2492
1589;2020-10-28;15580.0;100.39;2489
1590;2020-10-28;15582.0;446.02;2495
1591;2020-10-28;15588.0;358.25;2495
1592;2020-10-28;15589.0;44.72;2494
1593;2020-10-28;15598.0;218.85;2493
1594;2020-10-28;15605.0;378.37;2495
1595;2020-10-28;15606.0;151.68;2495
1596;2020-10-28;15607.0;119.84;2489
1597;2020-10-28;15611.0;109.28;2491
1598;2020-10-28;15612.0;374.04;2495
1599;2020-10-28;15614.0;431.44;2492
1600;2020-10-28;15615.0;168.97;2493
1601;2020-10-28;7000007.0;146.10;2491
1602;2020-10-28;7000008.0;205.47;2495
1603;2020-10-28;7000011.0;212.06;2493
1604;2020-10-28;7000013.0;143.05;2496
1605;2020-10-28;7000018.0;150.64;2493
1606;2020-10-28;7000026.0;103.42;2490
1607;2020-10-28;7000029.0;119.44;2490
1608;2020-10-28;7000030.0;78.05;2489
1609;2020-10-28;7000031.0;69.06;2491
1610;2020-10-28;7000032.0;418.50;2492
1611;2020-10-28;7000041.0;383.76;2492
1612;2020-10-28;7000042.0;134.82;2491
1613;2020-10-28;7000045.0;227.00;2493
1614;2020-10-28;7000052.0;75.05;2491
1615;2020-10-28;7000053.0;125.70;2489
1616;2020-10-28;7000054.0;100.70;2496
1617;2020-10-28;7000056.0;433.48;2495
1618;2020-10-28;7000059.0;72.41;2494
1619;2020-10-28;7000062.0;81.78;2494
1620;2020-10-28;7000063.0;37.53;2491
1621;2020-10-28;7000065.0;138.18;2490
1622;2020-10-28;7000066.0;108.03;2490
1623;2020-10-28;7000067.0;162.96;2496
1624;2020-10-29;1.0;2892.51;2496
1625;2020-10-29;2001.0;199.51;2495
1626;2020-10-29;2006.0;215.47;2496
1627;2020-10-29;2019.0;209.91;2496
1628;2020-10-29;2022.0;260.43;2496
1629;2020-10-29;2023.0;104.73;2496
1630;2020-10-29;2026.0;221.10;2496
1631;2020-10-29;2040.0;206.63;2496
1632;2020-10-29;2047.0;193.07;2496
1633;2020-10-29;2057.0;166.66;2496
1634;2020-10-29;2068.0;158.83;2496
1635;2020-10-29;2072.0;166.23;2496
1636;2020-10-29;2120.0;69.87;2495
1637;2020-10-29;2149.0;210.32;2495
1638;2020-10-29;2158.0;174.89;2495
1639;2020-10-29;2167.0;122.25;2495
1640;2020-10-29;10124.0;74.37;2489
1641;2020-10-29;10228.0;137.75;2489
1642;2020-10-29;14340.0;237.69;2493
1643;2020-10-29;14347.0;247.41;2493
1644;2020-10-29;14417.0;190.72;2491
1645;2020-10-29;15017.0;124.23;2489
1646;2020-10-29;15070.0;107.08;2491
1647;2020-10-29;15076.0;115.17;2490
1648;2020-10-29;15083.0;137.25;2490
1649;2020-10-29;15102.0;34.48;2494
1650;2020-10-29;15103.0;63.35;2490
1651;2020-10-29;15107.0;223.36;2491
1652;2020-10-29;15110.0;135.50;2489
1653;2020-10-29;15112.0;125.26;2490
1654;2020-10-29;15138.0;128.12;2489
1655;2020-10-29;15143.0;185.40;2491
1656;2020-10-29;15150.0;510.00;2492
1657;2020-10-29;15151.0;134.73;2489
1658;2020-10-29;15161.0;146.08;2491
1659;2020-10-29;15162.0;119.80;2489
1660;2020-10-29;15173.0;74.00;2490
1661;2020-10-29;15176.0;171.84;2491
1662;2020-10-29;15213.0;89.65;2489
1663;2020-10-29;15217.0;338.62;2492
1664;2020-10-29;15223.0;109.02;2489
1665;2020-10-29;15228.0;135.50;2489
1666;2020-10-29;15243.0;165.81;2491
1667;2020-10-29;15245.0;171.72;2491
1668;2020-10-29;15246.0;55.77;2489
1669;2020-10-29;15274.0;95.44;2489
1670;2020-10-29;15277.0;150.23;2490
1671;2020-10-29;15305.0;84.23;2489
1672;2020-10-29;15343.0;369.28;2492
1673;2020-10-29;15346.0;87.48;2489
1674;2020-10-29;15347.0;100.00;2489
1675;2020-10-29;15358.0;159.00;2491
1676;2020-10-29;15369.0;76.75;2490
1677;2020-10-29;15376.0;79.30;2489
1678;2020-10-29;15377.0;55.77;2489
1679;2020-10-29;15383.0;178.57;2491
1680;2020-10-29;15392.0;289.61;2492
1681;2020-10-29;15401.0;131.14;2489
1682;2020-10-29;15405.0;111.98;2489
1683;2020-10-29;15408.0;411.51;2492
1684;2020-10-29;15409.0;190.72;2491
1685;2020-10-29;15414.0;358.82;2492
1686;2020-10-29;15421.0;113.61;2495
1687;2020-10-29;15422.0;79.30;2489
1688;2020-10-29;15423.0;150.22;2490
1689;2020-10-29;15428.0;76.06;2489
1690;2020-10-29;15431.0;112.81;2491
1691;2020-10-29;15432.0;137.62;2489
1692;2020-10-29;15435.0;101.04;2489
1693;2020-10-29;15436.0;76.05;2489
1694;2020-10-29;15457.0;269.40;2492
1695;2020-10-29;15460.0;108.93;2491
1696;2020-10-29;15467.0;50.40;2494
1697;2020-10-29;15476.0;188.47;2493
1698;2020-10-29;15479.0;198.65;2493
1699;2020-10-29;15486.0;110.85;2490
1700;2020-10-29;15488.0;89.25;2490
1701;2020-10-29;15507.0;47.86;2494
1702;2020-10-29;15515.0;89.65;2489
1703;2020-10-29;15516.0;146.08;2491
1704;2020-10-29;15521.0;76.85;2489
1705;2020-10-29;15526.0;146.08;2495
1706;2020-10-29;15535.0;271.23;2495
1707;2020-10-29;15539.0;400.31;2492
1708;2020-10-29;15542.0;111.98;2489
1709;2020-10-29;15547.0;394.00;2492
1710;2020-10-29;15550.0;123.80;2495
1711;2020-10-29;15553.0;427.84;2492
1712;2020-10-29;15555.0;66.90;2489
1713;2020-10-29;15558.0;86.87;2490
1714;2020-10-29;15559.0;108.57;2489
1715;2020-10-29;15560.0;208.95;2496
1716;2020-10-29;15562.0;379.60;2492
1717;2020-10-29;15566.0;182.96;2495
1718;2020-10-29;15578.0;380.81;2492
1719;2020-10-29;15580.0;101.57;2489
1720;2020-10-29;15582.0;134.82;2495
1721;2020-10-29;15588.0;214.05;2495
1722;2020-10-29;15589.0;39.57;2494
1723;2020-10-29;15598.0;216.59;2493
1724;2020-10-29;15605.0;147.55;2495
1725;2020-10-29;15606.0;149.25;2495
1726;2020-10-29;15607.0;113.17;2489
1727;2020-10-29;15611.0;114.36;2491
1728;2020-10-29;15612.0;173.91;2495
1729;2020-10-29;15614.0;383.15;2492
1730;2020-10-29;15615.0;245.23;2493
1731;2020-10-29;7000007.0;146.08;2491
1732;2020-10-29;7000008.0;132.76;2495
1733;2020-10-29;7000011.0;152.08;2493
1734;2020-10-29;7000013.0;249.47;2496
1735;2020-10-29;7000018.0;188.47;2493
1736;2020-10-29;7000026.0;73.43;2490
1737;2020-10-29;7000029.0;163.65;2490
1738;2020-10-29;7000030.0;140.08;2489
1739;2020-10-29;7000031.0;155.45;2491
1740;2020-10-29;7000032.0;440.17;2492
1741;2020-10-29;7000041.0;344.04;2492
1742;2020-10-29;7000042.0;152.53;2491
1743;2020-10-29;7000045.0;93.14;2493
1744;2020-10-29;7000052.0;27.43;2491
1745;2020-10-29;7000053.0;116.85;2489
1746;2020-10-29;7000054.0;183.89;2496
1747;2020-10-29;7000056.0;80.85;2495
1748;2020-10-29;7000059.0;55.77;2494
1749;2020-10-29;7000062.0;32.18;2494
1750;2020-10-29;7000063.0;27.43;2491
1751;2020-10-29;7000065.0;89.11;2490
1752;2020-10-29;7000066.0;79.19;2490
1753;2020-10-29;7000067.0;161.32;2496
1754;2020-10-29;7000069.0;64.96;2491
1755;2020-10-30;1.0;2467.73;2496
1756;2020-10-30;2001.0;193.76;2495
1757;2020-10-30;2006.0;152.01;2496
1758;2020-10-30;2019.0;161.03;2496
1759;2020-10-30;2022.0;120.24;2496
1760;2020-10-30;2023.0;90.47;2496
1761;2020-10-30;2026.0;114.41;2496
1762;2020-10-30;2040.0;133.27;2496
1763;2020-10-30;2047.0;176.63;2496
1764;2020-10-30;2057.0;84.03;2496
1765;2020-10-30;2068.0;119.72;2496
1766;2020-10-30;2072.0;122.24;2496
1767;2020-10-30;2120.0;194.61;2495
1768;2020-10-30;2149.0;185.01;2495
1769;2020-10-30;2158.0;225.17;2495
1770;2020-10-30;2167.0;141.41;2495
1771;2020-10-30;10124.0;63.49;2489
1772;2020-10-30;10228.0;84.74;2489
1773;2020-10-30;14340.0;174.45;2493
1774;2020-10-30;14347.0;111.56;2493
1775;2020-10-30;14411.0;63.49;2489
1776;2020-10-30;14417.0;124.54;2491
1777;2020-10-30;15017.0;102.99;2489
1778;2020-10-30;15062.0;86.12;2490
1779;2020-10-30;15070.0;170.20;2491
1780;2020-10-30;15076.0;131.15;2490
1781;2020-10-30;15083.0;137.65;2490
1782;2020-10-30;15102.0;36.50;2494
1783;2020-10-30;15103.0;91.91;2490
1784;2020-10-30;15107.0;164.52;2491
1785;2020-10-30;15110.0;120.26;2489
1786;2020-10-30;15112.0;142.71;2490
1787;2020-10-30;15138.0;76.97;2489
1788;2020-10-30;15143.0;150.88;2491
1789;2020-10-30;15150.0;385.59;2492
1790;2020-10-30;15151.0;68.93;2489
1791;2020-10-30;15161.0;142.27;2491
1792;2020-10-30;15162.0;81.20;2489
1793;2020-10-30;15173.0;72.05;2490
1794;2020-10-30;15176.0;133.78;2491
1795;2020-10-30;15213.0;114.40;2489
1796;2020-10-30;15217.0;373.59;2492
1797;2020-10-30;15223.0;84.23;2489
1798;2020-10-30;15228.0;116.45;2489
1799;2020-10-30;15243.0;186.29;2491
1800;2020-10-30;15245.0;136.58;2491
1801;2020-10-30;15246.0;105.24;2489
1802;2020-10-30;15274.0;92.43;2489
1803;2020-10-30;15277.0;47.09;2490
1804;2020-10-30;15305.0;58.89;2489
1805;2020-10-30;15343.0;456.40;2492
1806;2020-10-30;15346.0;58.81;2489
1807;2020-10-30;15358.0;83.59;2491
1808;2020-10-30;15369.0;64.23;2490
1809;2020-10-30;15376.0;61.08;2489
1810;2020-10-30;15377.0;61.08;2489
1811;2020-10-30;15383.0;133.93;2491
1812;2020-10-30;15392.0;441.51;2492
1813;2020-10-30;15401.0;98.73;2489
1814;2020-10-30;15405.0;73.19;2489
1815;2020-10-30;15408.0;354.24;2492
1816;2020-10-30;15409.0;122.55;2491
1817;2020-10-30;15414.0;398.96;2492
1818;2020-10-30;15421.0;81.06;2495
1819;2020-10-30;15422.0;89.07;2489
1820;2020-10-30;15423.0;63.81;2490
1821;2020-10-30;15431.0;85.58;2491
1822;2020-10-30;15432.0;82.14;2489
1823;2020-10-30;15435.0;70.51;2489
1824;2020-10-30;15436.0;99.35;2489
1825;2020-10-30;15438.0;101.00;2489
1826;2020-10-30;15450.0;150.11;2493
1827;2020-10-30;15457.0;381.71;2492
1828;2020-10-30;15460.0;142.27;2491
1829;2020-10-30;15467.0;68.63;2494
1830;2020-10-30;15476.0;128.45;2493
1831;2020-10-30;15479.0;139.23;2493
1832;2020-10-30;15486.0;153.28;2490
1833;2020-10-30;15488.0;143.15;2490
1834;2020-10-30;15507.0;36.78;2494
1835;2020-10-30;15515.0;122.94;2489
1836;2020-10-30;15516.0;142.27;2491
1837;2020-10-30;15521.0;143.56;2489
1838;2020-10-30;15526.0;216.52;2495
1839;2020-10-30;15535.0;212.83;2495
1840;2020-10-30;15539.0;330.43;2492
1841;2020-10-30;15542.0;83.97;2489
1842;2020-10-30;15547.0;369.14;2492
1843;2020-10-30;15550.0;141.41;2495
1844;2020-10-30;15553.0;325.26;2492
1845;2020-10-30;15555.0;68.95;2489
1846;2020-10-30;15558.0;141.28;2490
1847;2020-10-30;15559.0;81.19;2489
1848;2020-10-30;15560.0;109.17;2496
1849;2020-10-30;15562.0;385.93;2492
1850;2020-10-30;15566.0;174.37;2495
1851;2020-10-30;15568.0;174.38;2495
1852;2020-10-30;15580.0;73.37;2489
1853;2020-10-30;15582.0;179.50;2495
1854;2020-10-30;15588.0;338.46;2495
1855;2020-10-30;15589.0;37.21;2494
1856;2020-10-30;15598.0;103.39;2493
1857;2020-10-30;15605.0;228.19;2495
1858;2020-10-30;15606.0;163.66;2495
1859;2020-10-30;15607.0;101.17;2489
1860;2020-10-30;15611.0;89.00;2491
1861;2020-10-30;15612.0;142.44;2495
1862;2020-10-30;15614.0;301.22;2492
1863;2020-10-30;15615.0;64.98;2493
1864;2020-10-30;7000007.0;127.96;2491
1865;2020-10-30;7000008.0;180.40;2495
1866;2020-10-30;7000011.0;171.44;2493
1867;2020-10-30;7000013.0;89.45;2496
1868;2020-10-30;7000018.0;57.50;2493
1869;2020-10-30;7000026.0;79.03;2490
1870;2020-10-30;7000029.0;114.81;2490
1871;2020-10-30;7000030.0;101.00;2489
1872;2020-10-30;7000031.0;89.00;2491
1873;2020-10-30;7000032.0;291.60;2492
1874;2020-10-30;7000041.0;266.97;2492
1875;2020-10-30;7000042.0;119.34;2491
1876;2020-10-30;7000045.0;150.11;2493
1877;2020-10-30;7000051.0;60.71;2489
1878;2020-10-30;7000052.0;27.43;2491
1879;2020-10-30;7000053.0;77.81;2489
1880;2020-10-30;7000056.0;88.95;2495
1881;2020-10-30;7000059.0;33.05;2494
1882;2020-10-30;7000062.0;36.83;2494
1883;2020-10-30;7000063.0;27.43;2491
1884;2020-10-30;7000065.0;74.82;2490
1885;2020-10-30;7000066.0;81.26;2490
1886;2020-10-30;7000067.0;118.35;2496
1887;2020-10-30;7000069.0;38.95;2491
1888;2020-10-31;15107.0;110.26;2491
1889;2020-10-31;15161.0;87.62;2491
1890;2020-10-31;15243.0;89.28;2491
1891;2020-10-31;15405.0;70.07;2489
1892;2020-10-31;15422.0;94.22;2489
1893;2020-10-31;15438.0;94.22;2489
1894;2020-10-31;15467.0;60.38;2494
1895;2020-10-31;15488.0;97.62;2490
1896;2020-10-31;15555.0;101.44;2489
1897;2020-10-31;15607.0;106.30;2489
1898;2020-10-31;7000029.0;104.58;2490
1899;2020-10-31;7000031.0;110.26;2491
1900;2020-10-31;7000059.0;81.45;2494
1901;2020-10-31;7000065.0;153.36;2490
1902;2020-10-31;7000069.0;133.93;2491
1903;2020-11-02;1.0;835.27;2496
1904;2020-11-02;2001.0;172.00;2495
1905;2020-11-02;2006.0;140.81;2496
1906;2020-11-02;2019.0;186.93;2496
1907;2020-11-02;2022.0;254.04;2496
1908;2020-11-02;2026.0;177.91;2496
1909;2020-11-02;2040.0;189.27;2496
1910;2020-11-02;2047.0;153.64;2496
1911;2020-11-02;2057.0;163.95;2496
1912;2020-11-02;2068.0;153.64;2496
1913;2020-11-02;2072.0;99.76;2496
1914;2020-11-02;2120.0;142.01;2495
1915;2020-11-02;2149.0;183.87;2495
1916;2020-11-02;2158.0;240.99;2495
1917;2020-11-02;2167.0;208.68;2495
1918;2020-11-02;10124.0;191.80;2489
1919;2020-11-02;10228.0;69.36;2489
1920;2020-11-02;14340.0;173.70;2493
1921;2020-11-02;14347.0;158.89;2493
1922;2020-11-02;14417.0;191.93;2491
1923;2020-11-02;15017.0;131.53;2489
1924;2020-11-02;15083.0;184.75;2490
1925;2020-11-02;15102.0;154.50;2494
1926;2020-11-02;15103.0;81.69;2490
1927;2020-11-02;15107.0;311.59;2491
1928;2020-11-02;15110.0;89.10;2489
1929;2020-11-02;15112.0;96.40;2490
1930;2020-11-02;15138.0;147.57;2489
1931;2020-11-02;15143.0;207.99;2491
1932;2020-11-02;15150.0;333.56;2492
1933;2020-11-02;15161.0;241.21;2491
1934;2020-11-02;15173.0;37.30;2490
1935;2020-11-02;15176.0;111.21;2491
1936;2020-11-02;15213.0;36.50;2489
1937;2020-11-02;15214.0;90.74;2490
1938;2020-11-02;15217.0;379.75;2492
1939;2020-11-02;15223.0;100.22;2489
1940;2020-11-02;15228.0;126.57;2489
1941;2020-11-02;15243.0;301.71;2491
1942;2020-11-02;15245.0;311.59;2491
1943;2020-11-02;15274.0;79.06;2489
1944;2020-11-02;15305.0;84.45;2489
1945;2020-11-02;15343.0;335.07;2492
1946;2020-11-02;15346.0;143.85;2489
1947;2020-11-02;15347.0;68.15;2489
1948;2020-11-02;15358.0;181.58;2491
1949;2020-11-02;15369.0;122.32;2490
1950;2020-11-02;15376.0;105.54;2489
1951;2020-11-02;15377.0;105.54;2489
1952;2020-11-02;15383.0;133.33;2491
1953;2020-11-02;15392.0;400.62;2492
1954;2020-11-02;15398.0;90.77;2494
1955;2020-11-02;15401.0;98.39;2489
1956;2020-11-02;15408.0;440.46;2492
1957;2020-11-02;15409.0;181.58;2491
1958;2020-11-02;15414.0;302.21;2492
1959;2020-11-02;15421.0;146.86;2495
1960;2020-11-02;15422.0;139.59;2489
1961;2020-11-02;15423.0;173.30;2490
1962;2020-11-02;15428.0;80.02;2489
1963;2020-11-02;15431.0;301.71;2491
1964;2020-11-02;15432.0;142.15;2489
1965;2020-11-02;15435.0;127.41;2489
1966;2020-11-02;15436.0;75.57;2489
1967;2020-11-02;15438.0;105.16;2489
1968;2020-11-02;15446.0;63.23;2490
1969;2020-11-02;15450.0;177.21;2493
1970;2020-11-02;15451.0;245.48;2491
1971;2020-11-02;15457.0;425.99;2492
1972;2020-11-02;15460.0;311.59;2491
1973;2020-11-02;15467.0;77.58;2494
1974;2020-11-02;15476.0;90.30;2493
1975;2020-11-02;15479.0;68.64;2493
1976;2020-11-02;15486.0;103.20;2490
1977;2020-11-02;15488.0;165.84;2490
1978;2020-11-02;15507.0;130.37;2494
1979;2020-11-02;15515.0;96.63;2489
1980;2020-11-02;15516.0;353.27;2491
